Order Id,Budget,Cities Name,,Date Of Birth,Description
8204,4250,Chicago,,6/27/1986,Public + Street Art
8204,4250,Chicago,,6/27/1986,Spas
8204,4250,Chicago,,6/27/1986,Thrift Stores
8204,4250,Chicago,,6/27/1986,Wine
8213,750,Providence,,4/10/1991,Antiques/Flea Markets
8213,750,Providence,,4/10/1991,Art Galleries
8213,750,Providence,,4/10/1991,Art Museums
8213,750,Providence,,4/10/1991,Biking
8213,750,Providence,,4/10/1991,Bookstores
8213,750,Providence,,4/10/1991,Comedy Clubs
8213,750,Providence,,4/10/1991,Fine Dining
8213,750,Providence,,4/10/1991,Food Markets
8213,750,Providence,,4/10/1991,Hiking
8213,750,Providence,,4/10/1991,Historic Sites
8213,750,Providence,,4/10/1991,History Museums
8213,750,Providence,,4/10/1991,Hole-In-The-Wall Restaurants
8213,750,Providence,,4/10/1991,Live Music
8213,750,Providence,,4/10/1991,Local Boutiques
8213,750,Providence,,4/10/1991,Musical Theater
8213,750,Providence,,4/10/1991,Parks + Gardens
8213,750,Providence,,4/10/1991,Plays
8213,750,Providence,,4/10/1991,Spas
8213,750,Providence,,4/10/1991,Thrift Stores
8213,750,Providence,,5/13/1991,Antiques/Flea Markets
8213,750,Providence,,5/13/1991,Art Galleries
8213,750,Providence,,5/13/1991,Art Museums
8213,750,Providence,,5/13/1991,Biking
8213,750,Providence,,5/13/1991,Bookstores
8213,750,Providence,,5/13/1991,Comedy Clubs
8213,750,Providence,,5/13/1991,Fine Dining
8213,750,Providence,,5/13/1991,Food Markets
8213,750,Providence,,5/13/1991,Hiking
8213,750,Providence,,5/13/1991,Historic Sites
8213,750,Providence,,5/13/1991,History Museums
8213,750,Providence,,5/13/1991,Hole-In-The-Wall Restaurants
8213,750,Providence,,5/13/1991,Live Music
8213,750,Providence,,5/13/1991,Local Boutiques
8213,750,Providence,,5/13/1991,Musical Theater
8213,750,Providence,,5/13/1991,Parks + Gardens
8213,750,Providence,,5/13/1991,Plays
8213,750,Providence,,5/13/1991,Spas
8213,750,Providence,,5/13/1991,Thrift Stores
8228,2250,Chicago,,8/18/1981,Architectural Sites
8228,2250,Chicago,,8/18/1981,Bakeries + Desserts
8228,2250,Chicago,,8/18/1981,Cafes + Coffee Shops
8228,2250,Chicago,,8/18/1981,Family Activities
8228,2250,Chicago,,8/18/1981,Fine Dining
8228,2250,Chicago,,8/18/1981,Food Markets
8228,2250,Chicago,,8/18/1981,Hiking
8228,2250,Chicago,,8/18/1981,Historic Sites
8228,2250,Chicago,,8/18/1981,History Museums
8228,2250,Chicago,,8/18/1981,Hole-In-The-Wall Restaurants
8228,2250,Chicago,,8/18/1981,Parks + Gardens
8228,2250,Chicago,,8/18/1981,Science Museums
8228,2250,Chicago,,10/9/1983,Architectural Sites
8228,2250,Chicago,,10/9/1983,Bakeries + Desserts
8228,2250,Chicago,,10/9/1983,Cafes + Coffee Shops
8228,2250,Chicago,,10/9/1983,Family Activities
8228,2250,Chicago,,10/9/1983,Fine Dining
8228,2250,Chicago,,10/9/1983,Food Markets
8228,2250,Chicago,,10/9/1983,Hiking
8228,2250,Chicago,,10/9/1983,Historic Sites
8228,2250,Chicago,,10/9/1983,History Museums
8228,2250,Chicago,,10/9/1983,Hole-In-The-Wall Restaurants
8228,2250,Chicago,,10/9/1983,Parks + Gardens
8228,2250,Chicago,,10/9/1983,Science Museums
8228,2250,Chicago,,6/24/2006,Architectural Sites
8228,2250,Chicago,,6/24/2006,Bakeries + Desserts
8228,2250,Chicago,,6/24/2006,Cafes + Coffee Shops
8228,2250,Chicago,,6/24/2006,Family Activities
8228,2250,Chicago,,6/24/2006,Fine Dining
8228,2250,Chicago,,6/24/2006,Food Markets
8228,2250,Chicago,,6/24/2006,Hiking
8228,2250,Chicago,,6/24/2006,Historic Sites
8228,2250,Chicago,,6/24/2006,History Museums
8228,2250,Chicago,,6/24/2006,Hole-In-The-Wall Restaurants
8228,2250,Chicago,,6/24/2006,Parks + Gardens
8228,2250,Chicago,,6/24/2006,Science Museums
8282,1950,Seattle,,3/31/1989,Antiques/Flea Markets
8282,1950,Seattle,,3/31/1989,Bakeries + Desserts
8282,1950,Seattle,,3/31/1989,Cafes + Coffee Shops
8282,1950,Seattle,,3/31/1989,Cocktails
8282,1950,Seattle,,3/31/1989,Craft Beer
8282,1950,Seattle,,3/31/1989,Live Music
8282,1950,Seattle,,3/31/1989,Local Boutiques
8282,1950,Seattle,,3/31/1989,Parks + Gardens
8282,1950,Seattle,,3/31/1989,Spas
8282,1950,Seattle,,3/31/1989,Thrift Stores
8282,1950,Seattle,,3/31/1989,Wine
8282,1950,Seattle,,6/26/1989,Antiques/Flea Markets
8282,1950,Seattle,,6/26/1989,Bakeries + Desserts
8282,1950,Seattle,,6/26/1989,Cafes + Coffee Shops
8282,1950,Seattle,,6/26/1989,Cocktails
8282,1950,Seattle,,6/26/1989,Craft Beer
8282,1950,Seattle,,6/26/1989,Live Music
8282,1950,Seattle,,6/26/1989,Local Boutiques
8282,1950,Seattle,,6/26/1989,Parks + Gardens
8282,1950,Seattle,,6/26/1989,Spas
8282,1950,Seattle,,6/26/1989,Thrift Stores
8282,1950,Seattle,,6/26/1989,Wine
8282,1950,Seattle,,7/26/1989,Antiques/Flea Markets
8282,1950,Seattle,,7/26/1989,Bakeries + Desserts
8282,1950,Seattle,,7/26/1989,Cafes + Coffee Shops
8282,1950,Seattle,,7/26/1989,Cocktails
8282,1950,Seattle,,7/26/1989,Craft Beer
8282,1950,Seattle,,7/26/1989,Live Music
8282,1950,Seattle,,7/26/1989,Local Boutiques
8282,1950,Seattle,,7/26/1989,Parks + Gardens
8282,1950,Seattle,,7/26/1989,Spas
8282,1950,Seattle,,7/26/1989,Thrift Stores
8282,1950,Seattle,,7/26/1989,Wine
8297,2000,Chicago,,1/3/1967,Antiques/Flea Markets
8297,2000,Chicago,,1/3/1967,Art Galleries
8297,2000,Chicago,,1/3/1967,Art Museums
8297,2000,Chicago,,1/3/1967,Bakeries + Desserts
8297,2000,Chicago,,1/3/1967,Bookstores
8297,2000,Chicago,,1/3/1967,Cafes + Coffee Shops
8297,2000,Chicago,,1/3/1967,Craft Beer
8297,2000,Chicago,,1/3/1967,Fine Dining
8297,2000,Chicago,,1/3/1967,Historic Sites
8297,2000,Chicago,,1/3/1967,History Museums
8297,2000,Chicago,,1/3/1967,Hole-In-The-Wall Restaurants
8297,2000,Chicago,,1/3/1967,Local Boutiques
8297,2000,Chicago,,1/3/1967,Musical Theater
8297,2000,Chicago,,1/3/1967,Parks + Gardens
8297,2000,Chicago,,1/3/1967,Plays
8297,2000,Chicago,,1/3/1967,Spas
8297,2000,Chicago,,1/3/1967,Thrift Stores
8297,2000,Chicago,,1/3/1967,Wine
8297,2000,Chicago,,9/19/1971,Antiques/Flea Markets
8297,2000,Chicago,,9/19/1971,Art Galleries
8297,2000,Chicago,,9/19/1971,Art Museums
8297,2000,Chicago,,9/19/1971,Bakeries + Desserts
8297,2000,Chicago,,9/19/1971,Bookstores
8297,2000,Chicago,,9/19/1971,Cafes + Coffee Shops
8297,2000,Chicago,,9/19/1971,Craft Beer
8297,2000,Chicago,,9/19/1971,Fine Dining
8297,2000,Chicago,,9/19/1971,Historic Sites
8297,2000,Chicago,,9/19/1971,History Museums
8297,2000,Chicago,,9/19/1971,Hole-In-The-Wall Restaurants
8297,2000,Chicago,,9/19/1971,Local Boutiques
8297,2000,Chicago,,9/19/1971,Musical Theater
8297,2000,Chicago,,9/19/1971,Parks + Gardens
8297,2000,Chicago,,9/19/1971,Plays
8297,2000,Chicago,,9/19/1971,Spas
8297,2000,Chicago,,9/19/1971,Thrift Stores
8297,2000,Chicago,,9/19/1971,Wine
8304,1500,Chicago,,8/23/1983,Comedy Clubs
8304,1500,Chicago,,8/23/1983,Craft Beer
8304,1500,Chicago,,8/23/1983,Historic Sites
8304,1500,Chicago,,8/23/1983,History Museums
8304,1500,Chicago,,8/23/1983,Hole-In-The-Wall Restaurants
8304,1500,Chicago,,8/23/1983,Live Music
8304,1500,Chicago,,8/23/1983,Parks + Gardens
8304,1500,Chicago,,8/23/1983,Wine
8304,1500,Chicago,,9/20/1986,Comedy Clubs
8304,1500,Chicago,,9/20/1986,Craft Beer
8304,1500,Chicago,,9/20/1986,Historic Sites
8304,1500,Chicago,,9/20/1986,History Museums
8304,1500,Chicago,,9/20/1986,Hole-In-The-Wall Restaurants
8304,1500,Chicago,,9/20/1986,Live Music
8304,1500,Chicago,,9/20/1986,Parks + Gardens
8304,1500,Chicago,,9/20/1986,Wine
8322,2000,Portland,,9/4/1992,Architectural Sites
8322,2000,Portland,,9/4/1992,Bakeries + Desserts
8322,2000,Portland,,9/4/1992,Bookstores
8322,2000,Portland,,9/4/1992,Cafes + Coffee Shops
8322,2000,Portland,,9/4/1992,Cocktails
8322,2000,Portland,,9/4/1992,Comedy Clubs
8322,2000,Portland,,9/4/1992,Craft Beer
8322,2000,Portland,,9/4/1992,Fine Dining
8322,2000,Portland,,9/4/1992,Hiking
8322,2000,Portland,,9/4/1992,Historic Sites
8322,2000,Portland,,9/4/1992,History Museums
8322,2000,Portland,,9/4/1992,Hole-In-The-Wall Restaurants
8322,2000,Portland,,9/4/1992,Musical Theater
8322,2000,Portland,,9/4/1992,Parks + Gardens
8322,2000,Portland,,9/4/1992,Plays
8322,2000,Portland,,9/4/1992,Science Museums
8322,2000,Portland,,2/2/1993,Architectural Sites
8322,2000,Portland,,2/2/1993,Bakeries + Desserts
8322,2000,Portland,,2/2/1993,Bookstores
8322,2000,Portland,,2/2/1993,Cafes + Coffee Shops
8322,2000,Portland,,2/2/1993,Cocktails
8322,2000,Portland,,2/2/1993,Comedy Clubs
8322,2000,Portland,,2/2/1993,Craft Beer
8322,2000,Portland,,2/2/1993,Fine Dining
8322,2000,Portland,,2/2/1993,Hiking
8322,2000,Portland,,2/2/1993,Historic Sites
8322,2000,Portland,,2/2/1993,History Museums
8322,2000,Portland,,2/2/1993,Hole-In-The-Wall Restaurants
8322,2000,Portland,,2/2/1993,Musical Theater
8322,2000,Portland,,2/2/1993,Parks + Gardens
8322,2000,Portland,,2/2/1993,Plays
8322,2000,Portland,,2/2/1993,Science Museums
8336,1700,Minneapolis,,2/10/1980,Art Galleries
8336,1700,Minneapolis,,2/10/1980,Art Museums
8336,1700,Minneapolis,,2/10/1980,Bakeries + Desserts
8336,1700,Minneapolis,,2/10/1980,Biking
8336,1700,Minneapolis,,2/10/1980,Cafes + Coffee Shops
8336,1700,Minneapolis,,2/10/1980,Fine Dining
8336,1700,Minneapolis,,2/10/1980,Hiking
8336,1700,Minneapolis,,2/10/1980,Historic Sites
8336,1700,Minneapolis,,2/10/1980,History Museums
8336,1700,Minneapolis,,2/10/1980,Hole-In-The-Wall Restaurants
8336,1700,Minneapolis,,2/10/1980,Live Music
8336,1700,Minneapolis,,2/10/1980,Musical Theater
8336,1700,Minneapolis,,2/10/1980,Parks + Gardens
8336,1700,Minneapolis,,2/10/1980,Plays
8336,1700,Minneapolis,,12/19/1980,Art Galleries
8336,1700,Minneapolis,,12/19/1980,Art Museums
8336,1700,Minneapolis,,12/19/1980,Bakeries + Desserts
8336,1700,Minneapolis,,12/19/1980,Biking
8336,1700,Minneapolis,,12/19/1980,Cafes + Coffee Shops
8336,1700,Minneapolis,,12/19/1980,Fine Dining
8336,1700,Minneapolis,,12/19/1980,Hiking
8336,1700,Minneapolis,,12/19/1980,Historic Sites
8336,1700,Minneapolis,,12/19/1980,History Museums
8336,1700,Minneapolis,,12/19/1980,Hole-In-The-Wall Restaurants
8336,1700,Minneapolis,,12/19/1980,Live Music
8336,1700,Minneapolis,,12/19/1980,Musical Theater
8336,1700,Minneapolis,,12/19/1980,Parks + Gardens
8336,1700,Minneapolis,,12/19/1980,Plays
8337,4000,Denver,,4/4/1970,Biking
8337,4000,Denver,,4/4/1970,Craft Beer
8337,4000,Denver,,4/4/1970,Fine Dining
8337,4000,Denver,,4/4/1970,Hiking
8337,4000,Denver,,4/4/1970,Historic Sites
8337,4000,Denver,,4/4/1970,History Museums
8337,4000,Denver,,4/4/1970,Hole-In-The-Wall Restaurants
8337,4000,Denver,,4/4/1970,Live Music
8337,4000,Denver,,4/4/1970,Parks + Gardens
8337,4000,Denver,,4/4/1970,Spas
8337,4000,Denver,,4/4/1970,Wine
8337,4000,Denver,,10/15/1971,Biking
8337,4000,Denver,,10/15/1971,Craft Beer
8337,4000,Denver,,10/15/1971,Fine Dining
8337,4000,Denver,,10/15/1971,Hiking
8337,4000,Denver,,10/15/1971,Historic Sites
8337,4000,Denver,,10/15/1971,History Museums
8337,4000,Denver,,10/15/1971,Hole-In-The-Wall Restaurants
8337,4000,Denver,,10/15/1971,Live Music
8337,4000,Denver,,10/15/1971,Parks + Gardens
8337,4000,Denver,,10/15/1971,Spas
8337,4000,Denver,,10/15/1971,Wine
8340,2000,Austin,,4/15/1981,Comedy Clubs
8340,2000,Austin,,4/15/1981,Craft Beer
8340,2000,Austin,,4/15/1981,Historic Sites
8340,2000,Austin,,4/15/1981,History Museums
8340,2000,Austin,,4/15/1981,Hole-In-The-Wall Restaurants
8340,2000,Austin,,4/15/1981,Live Music
8340,2000,Austin,,4/15/1981,Parks + Gardens
8340,2000,Austin,,11/1/1983,Comedy Clubs
8340,2000,Austin,,11/1/1983,Craft Beer
8340,2000,Austin,,11/1/1983,Historic Sites
8340,2000,Austin,,11/1/1983,History Museums
8340,2000,Austin,,11/1/1983,Hole-In-The-Wall Restaurants
8340,2000,Austin,,11/1/1983,Live Music
8340,2000,Austin,,11/1/1983,Parks + Gardens
8361,2550,Denver,,9/16/1960,Antiques/Flea Markets
8361,2550,Denver,,9/16/1960,Bakeries + Desserts
8361,2550,Denver,,9/16/1960,Biking
8361,2550,Denver,,9/16/1960,Cafes + Coffee Shops
8361,2550,Denver,,9/16/1960,Cocktails
8361,2550,Denver,,9/16/1960,Craft Beer
8361,2550,Denver,,9/16/1960,Fine Dining
8361,2550,Denver,,9/16/1960,Food Markets
8361,2550,Denver,,9/16/1960,Hiking
8361,2550,Denver,,9/16/1960,Historic Sites
8361,2550,Denver,,9/16/1960,History Museums
8361,2550,Denver,,9/16/1960,Live Music
8361,2550,Denver,,9/16/1960,Local Boutiques
8361,2550,Denver,,9/16/1960,Parks + Gardens
8361,2550,Denver,,9/16/1960,Spas
8361,2550,Denver,,9/16/1960,Thrift Stores
8361,2550,Denver,,9/16/1960,Wine
8361,2550,Denver,,4/30/1987,Antiques/Flea Markets
8361,2550,Denver,,4/30/1987,Bakeries + Desserts
8361,2550,Denver,,4/30/1987,Biking
8361,2550,Denver,,4/30/1987,Cafes + Coffee Shops
8361,2550,Denver,,4/30/1987,Cocktails
8361,2550,Denver,,4/30/1987,Craft Beer
8361,2550,Denver,,4/30/1987,Fine Dining
8361,2550,Denver,,4/30/1987,Food Markets
8361,2550,Denver,,4/30/1987,Hiking
8361,2550,Denver,,4/30/1987,Historic Sites
8361,2550,Denver,,4/30/1987,History Museums
8361,2550,Denver,,4/30/1987,Live Music
8361,2550,Denver,,4/30/1987,Local Boutiques
8361,2550,Denver,,4/30/1987,Parks + Gardens
8361,2550,Denver,,4/30/1987,Spas
8361,2550,Denver,,4/30/1987,Thrift Stores
8361,2550,Denver,,4/30/1987,Wine
8361,2550,Denver,,8/24/1988,Antiques/Flea Markets
8361,2550,Denver,,8/24/1988,Bakeries + Desserts
8361,2550,Denver,,8/24/1988,Biking
8361,2550,Denver,,8/24/1988,Cafes + Coffee Shops
8361,2550,Denver,,8/24/1988,Cocktails
8361,2550,Denver,,8/24/1988,Craft Beer
8361,2550,Denver,,8/24/1988,Fine Dining
8361,2550,Denver,,8/24/1988,Food Markets
8361,2550,Denver,,8/24/1988,Hiking
8361,2550,Denver,,8/24/1988,Historic Sites
8361,2550,Denver,,8/24/1988,History Museums
8361,2550,Denver,,8/24/1988,Live Music
8361,2550,Denver,,8/24/1988,Local Boutiques
8361,2550,Denver,,8/24/1988,Parks + Gardens
8361,2550,Denver,,8/24/1988,Spas
8361,2550,Denver,,8/24/1988,Thrift Stores
8361,2550,Denver,,8/24/1988,Wine
8362,5950,Denver,,1/10/1964,Antiques/Flea Markets
8362,5950,Denver,,1/10/1964,Bakeries + Desserts
8362,5950,Denver,,1/10/1964,Cafes + Coffee Shops
8362,5950,Denver,,1/10/1964,Cocktails
8362,5950,Denver,,1/10/1964,Craft Beer
8362,5950,Denver,,1/10/1964,Fine Dining
8362,5950,Denver,,1/10/1964,Food Markets
8362,5950,Denver,,1/10/1964,Historic Sites
8362,5950,Denver,,1/10/1964,History Museums
8362,5950,Denver,,1/10/1964,Live Music
8362,5950,Denver,,1/10/1964,Local Boutiques
8362,5950,Denver,,1/10/1964,Parks + Gardens
8362,5950,Denver,,1/10/1964,Spas
8362,5950,Denver,,1/10/1964,Thrift Stores
8362,5950,Denver,,1/10/1964,Wine
8362,5950,Denver,,7/21/1964,Antiques/Flea Markets
8362,5950,Denver,,7/21/1964,Bakeries + Desserts
8362,5950,Denver,,7/21/1964,Cafes + Coffee Shops
8362,5950,Denver,,7/21/1964,Cocktails
8362,5950,Denver,,7/21/1964,Craft Beer
8362,5950,Denver,,7/21/1964,Fine Dining
8362,5950,Denver,,7/21/1964,Food Markets
8362,5950,Denver,,7/21/1964,Historic Sites
8362,5950,Denver,,7/21/1964,History Museums
8362,5950,Denver,,7/21/1964,Live Music
8362,5950,Denver,,7/21/1964,Local Boutiques
8362,5950,Denver,,7/21/1964,Parks + Gardens
8362,5950,Denver,,7/21/1964,Spas
8362,5950,Denver,,7/21/1964,Thrift Stores
8362,5950,Denver,,7/21/1964,Wine
8362,5950,Denver,,2/13/1992,Antiques/Flea Markets
8362,5950,Denver,,2/13/1992,Bakeries + Desserts
8362,5950,Denver,,2/13/1992,Cafes + Coffee Shops
8362,5950,Denver,,2/13/1992,Cocktails
8362,5950,Denver,,2/13/1992,Craft Beer
8362,5950,Denver,,2/13/1992,Fine Dining
8362,5950,Denver,,2/13/1992,Food Markets
8362,5950,Denver,,2/13/1992,Historic Sites
8362,5950,Denver,,2/13/1992,History Museums
8362,5950,Denver,,2/13/1992,Live Music
8362,5950,Denver,,2/13/1992,Local Boutiques
8362,5950,Denver,,2/13/1992,Parks + Gardens
8362,5950,Denver,,2/13/1992,Spas
8362,5950,Denver,,2/13/1992,Thrift Stores
8362,5950,Denver,,2/13/1992,Wine
8362,5950,Denver,,7/21/1993,Antiques/Flea Markets
8362,5950,Denver,,7/21/1993,Bakeries + Desserts
8362,5950,Denver,,7/21/1993,Cafes + Coffee Shops
8362,5950,Denver,,7/21/1993,Cocktails
8362,5950,Denver,,7/21/1993,Craft Beer
8362,5950,Denver,,7/21/1993,Fine Dining
8362,5950,Denver,,7/21/1993,Food Markets
8362,5950,Denver,,7/21/1993,Historic Sites
8362,5950,Denver,,7/21/1993,History Museums
8362,5950,Denver,,7/21/1993,Live Music
8362,5950,Denver,,7/21/1993,Local Boutiques
8362,5950,Denver,,7/21/1993,Parks + Gardens
8362,5950,Denver,,7/21/1993,Spas
8362,5950,Denver,,7/21/1993,Thrift Stores
8362,5950,Denver,,7/21/1993,Wine
8362,5950,Denver,,2/15/1994,Antiques/Flea Markets
8362,5950,Denver,,2/15/1994,Bakeries + Desserts
8362,5950,Denver,,2/15/1994,Cafes + Coffee Shops
8362,5950,Denver,,2/15/1994,Cocktails
8362,5950,Denver,,2/15/1994,Craft Beer
8362,5950,Denver,,2/15/1994,Fine Dining
8362,5950,Denver,,2/15/1994,Food Markets
8362,5950,Denver,,2/15/1994,Historic Sites
8362,5950,Denver,,2/15/1994,History Museums
8362,5950,Denver,,2/15/1994,Live Music
8362,5950,Denver,,2/15/1994,Local Boutiques
8362,5950,Denver,,2/15/1994,Parks + Gardens
8362,5950,Denver,,2/15/1994,Spas
8362,5950,Denver,,2/15/1994,Thrift Stores
8362,5950,Denver,,2/15/1994,Wine
8362,5950,Denver,,12/16/1994,Antiques/Flea Markets
8362,5950,Denver,,12/16/1994,Bakeries + Desserts
8362,5950,Denver,,12/16/1994,Cafes + Coffee Shops
8362,5950,Denver,,12/16/1994,Cocktails
8362,5950,Denver,,12/16/1994,Craft Beer
8362,5950,Denver,,12/16/1994,Fine Dining
8362,5950,Denver,,12/16/1994,Food Markets
8362,5950,Denver,,12/16/1994,Historic Sites
8362,5950,Denver,,12/16/1994,History Museums
8362,5950,Denver,,12/16/1994,Live Music
8362,5950,Denver,,12/16/1994,Local Boutiques
8362,5950,Denver,,12/16/1994,Parks + Gardens
8362,5950,Denver,,12/16/1994,Spas
8362,5950,Denver,,12/16/1994,Thrift Stores
8362,5950,Denver,,12/16/1994,Wine
8362,5950,Denver,,3/26/1996,Antiques/Flea Markets
8362,5950,Denver,,3/26/1996,Bakeries + Desserts
8362,5950,Denver,,3/26/1996,Cafes + Coffee Shops
8362,5950,Denver,,3/26/1996,Cocktails
8362,5950,Denver,,3/26/1996,Craft Beer
8362,5950,Denver,,3/26/1996,Fine Dining
8362,5950,Denver,,3/26/1996,Food Markets
8362,5950,Denver,,3/26/1996,Historic Sites
8362,5950,Denver,,3/26/1996,History Museums
8362,5950,Denver,,3/26/1996,Live Music
8362,5950,Denver,,3/26/1996,Local Boutiques
8362,5950,Denver,,3/26/1996,Parks + Gardens
8362,5950,Denver,,3/26/1996,Spas
8362,5950,Denver,,3/26/1996,Thrift Stores
8362,5950,Denver,,3/26/1996,Wine
8371,1500,Charleston,,8/9/1991,Art Museums
8371,1500,Charleston,,8/9/1991,Bakeries + Desserts
8371,1500,Charleston,,8/9/1991,Biking
8371,1500,Charleston,,8/9/1991,Bookstores
8371,1500,Charleston,,8/9/1991,Cafes + Coffee Shops
8371,1500,Charleston,,8/9/1991,Cocktails
8371,1500,Charleston,,8/9/1991,Craft Beer
8371,1500,Charleston,,8/9/1991,Food Markets
8371,1500,Charleston,,8/9/1991,Hiking
8371,1500,Charleston,,8/9/1991,Historic Sites
8371,1500,Charleston,,8/9/1991,History Museums
8371,1500,Charleston,,8/9/1991,Hole-In-The-Wall Restaurants
8371,1500,Charleston,,8/9/1991,Live Music
8371,1500,Charleston,,8/9/1991,Musical Theater
8371,1500,Charleston,,8/9/1991,Parks + Gardens
8371,1500,Charleston,,8/9/1991,Plays
8416,1500,New Orleans,,2/18/1984,Antiques/Flea Markets
8416,1500,New Orleans,,2/18/1984,Bakeries + Desserts
8416,1500,New Orleans,,2/18/1984,Biking
8416,1500,New Orleans,,2/18/1984,Cafes + Coffee Shops
8416,1500,New Orleans,,2/18/1984,Comedy Clubs
8416,1500,New Orleans,,2/18/1984,Craft Beer
8416,1500,New Orleans,,2/18/1984,Fine Dining
8416,1500,New Orleans,,2/18/1984,Hiking
8416,1500,New Orleans,,2/18/1984,Historic Sites
8416,1500,New Orleans,,2/18/1984,History Museums
8416,1500,New Orleans,,2/18/1984,Hole-In-The-Wall Restaurants
8416,1500,New Orleans,,2/18/1984,Live Music
8416,1500,New Orleans,,2/18/1984,Musical Theater
8416,1500,New Orleans,,2/18/1984,Parks + Gardens
8416,1500,New Orleans,,2/18/1984,Plays
8416,1500,New Orleans,,2/18/1984,Thrift Stores
8416,1500,New Orleans,,2/18/1984,Wine
8416,1500,New Orleans,,11/4/1986,Antiques/Flea Markets
8416,1500,New Orleans,,11/4/1986,Bakeries + Desserts
8416,1500,New Orleans,,11/4/1986,Biking
8416,1500,New Orleans,,11/4/1986,Cafes + Coffee Shops
8416,1500,New Orleans,,11/4/1986,Comedy Clubs
8416,1500,New Orleans,,11/4/1986,Craft Beer
8416,1500,New Orleans,,11/4/1986,Fine Dining
8416,1500,New Orleans,,11/4/1986,Hiking
8416,1500,New Orleans,,11/4/1986,Historic Sites
8416,1500,New Orleans,,11/4/1986,History Museums
8416,1500,New Orleans,,11/4/1986,Hole-In-The-Wall Restaurants
8416,1500,New Orleans,,11/4/1986,Live Music
8416,1500,New Orleans,,11/4/1986,Musical Theater
8416,1500,New Orleans,,11/4/1986,Parks + Gardens
8416,1500,New Orleans,,11/4/1986,Plays
8416,1500,New Orleans,,11/4/1986,Thrift Stores
8416,1500,New Orleans,,11/4/1986,Wine
8441,2000,San Francisco,,1/27/1988,Antiques/Flea Markets
8441,2000,San Francisco,,1/27/1988,Architectural Sites
8441,2000,San Francisco,,1/27/1988,Art Museums
8441,2000,San Francisco,,1/27/1988,Bakeries + Desserts
8441,2000,San Francisco,,1/27/1988,Biking
8441,2000,San Francisco,,1/27/1988,Bookstores
8441,2000,San Francisco,,1/27/1988,Cafes + Coffee Shops
8441,2000,San Francisco,,1/27/1988,Cocktails
8441,2000,San Francisco,,1/27/1988,Food Markets
8441,2000,San Francisco,,1/27/1988,Hiking
8441,2000,San Francisco,,1/27/1988,Hole-In-The-Wall Restaurants
8441,2000,San Francisco,,1/27/1988,Live Music
8441,2000,San Francisco,,1/27/1988,Parks + Gardens
8441,2000,San Francisco,,1/27/1988,Public + Street Art
8441,2000,San Francisco,,1/27/1988,Science Museums
8441,2000,San Francisco,,1/27/1988,Thrift Stores
8441,2000,San Francisco,,1/27/1988,Wine
8441,2000,San Francisco,,9/11/1990,Antiques/Flea Markets
8441,2000,San Francisco,,9/11/1990,Architectural Sites
8441,2000,San Francisco,,9/11/1990,Art Museums
8441,2000,San Francisco,,9/11/1990,Bakeries + Desserts
8441,2000,San Francisco,,9/11/1990,Biking
8441,2000,San Francisco,,9/11/1990,Bookstores
8441,2000,San Francisco,,9/11/1990,Cafes + Coffee Shops
8441,2000,San Francisco,,9/11/1990,Cocktails
8441,2000,San Francisco,,9/11/1990,Food Markets
8441,2000,San Francisco,,9/11/1990,Hiking
8441,2000,San Francisco,,9/11/1990,Hole-In-The-Wall Restaurants
8441,2000,San Francisco,,9/11/1990,Live Music
8441,2000,San Francisco,,9/11/1990,Parks + Gardens
8441,2000,San Francisco,,9/11/1990,Public + Street Art
8441,2000,San Francisco,,9/11/1990,Science Museums
8441,2000,San Francisco,,9/11/1990,Thrift Stores
8441,2000,San Francisco,,9/11/1990,Wine
8442,2000,Austin,,2/4/1978,Antiques/Flea Markets
8442,2000,Austin,,2/4/1978,Bookstores
8442,2000,Austin,,2/4/1978,Cocktails
8442,2000,Austin,,2/4/1978,Comedy Clubs
8442,2000,Austin,,2/4/1978,Craft Beer
8442,2000,Austin,,2/4/1978,Hole-In-The-Wall Restaurants
